crf,filesize,bitrate,vmaf
63,20946,29541.2822471646,76.710819
62,25977,36636.77498971616,81.621433
60,33282,46939.413527648816,85.651882
59,36376,51303.04989128519,86.90352
57,42320,59686.19615678439,88.594258
55,48168,67933.94840453666,89.940568
53,53306,75180.349062702,90.895066
50,61592,86866.54521948639,92.234197
48,67567,95293.41246988306,92.890639
45,77316,109042.95704295704,93.728012
44,81075,114344.4790503614,93.92534
40,99480,140302.0508902862,94.717068
39,105203,148373.50884409706,94.927937
37,117218,165318.9163777399,95.339529
31,165410,233286.7132867133,96.196819
30,177147,249840.04231063055,96.317589
27,203365,286816.7126990657,96.531197
23,270939,382119.9976494094,96.667708
13,510373,719806.7814538403,96.996713
9,627164,884523.4765234765,97.143634
7,681984,961839.1020743962,97.177669
6,739675,1043203.8549685609,97.208607
1,955960,1348242.3458894046,97.247157
