crf,filesize,bitrate,vmaf
63,43780,19438.33943833944,65.75371
62,55779,24765.900765900762,70.489529
61,66086,29342.21334221334,74.441173
60,75450,33499.8334998335,77.009692
58,91601,40670.88467088467,80.612431
56,107310,47645.68764568765,83.112617
54,122691,54474.858474858476,85.037607
53,130521,57951.381951381954,85.833487
52,138311,61410.14541014541,86.548312
50,155680,69121.98912198913,88.124272
49,165588,73521.14552114553,88.676672
48,176297,78275.94627594628,89.263322
45,210876,93629.03762903763,90.77308
44,223188,99095.5710955711,91.271003
42,249198,110644.02264402264,92.211274
41,263682,117074.92507492508,92.545074
40,280646,124606.9486069486,92.927796
39,296363,131585.30358530357,93.277848
38,312833,138897.9908979909,93.598329
37,333365,148014.20801420804,93.899631
36,354262,157292.4852924853,94.151506
34,406389,180436.89643689644,94.66173
33,429163,190548.56254856254,94.880965
31,485852,215718.5037185037,95.268782
30,516989,229543.34554334555,95.433323
29,544609,241806.63780663782,95.558895
28,577888,256582.52858252858,95.706741
27,612248,271838.38383838383,95.856019
26,644460,286140.52614052617,95.989502
24,733524,325684.9816849817,96.184619
12,1324416,588041.2920412921,96.628608
11,1412998,627371.7393717394,96.693575
10,1538419,683058.7190587191,96.770055
7,1930833,857290.7092907093,96.905069
6,2195328,974726.6067266066,96.955814
5,2600553,1154646.6866466866,97.017248
4,2809632,1247477.8554778553,97.045838
1,3429729,1522801.1988011987,97.092213
