crf,filesize,bitrate,vmaf
63,29603,4928.904428904429,89.65612
61,39076,6506.160506160506,92.591429
60,42526,7080.586080586081,93.187184
59,46249,7700.4662004662,93.711974
58,49038,8164.8351648351645,94.048936
57,51964,8652.014652014652,94.389988
56,55308,9208.791208791208,94.760012
55,57563,9584.249084249084,94.98285
52,66305,11039.79353979354,95.441909
51,69042,11495.504495504496,95.578845
48,78408,13054.945054945056,95.920447
47,82191,13684.815184815185,96.05519
46,85656,14261.738261738261,96.132625
43,98044,16324.342324342324,96.375031
41,109424,18219.114219114217,96.54041
38,129744,21602.397602397603,96.741188
36,141564,23570.42957042957,96.786404
35,153660,25584.415584415583,96.831742
34,162771,27101.398601398603,96.855987
33,173999,28970.86247086247,96.879264
30,212416,35367.29936729936,96.950526
27,248367,41353.146853146856,97.009815
24,304396,50681.984681984686,97.081035
17,373165,62132.034632034636,97.143007
15,392982,65431.568431568434,97.153314
12,430779,71724.77522477522,97.167466
7,833217,138730.76923076922,97.211978
6,957563,159434.39893439895,97.225288
4,1468368,244483.5164835165,97.246468
1,2098393,349382.7838827839,97.269981
