crf,filesize,bitrate,vmaf
63,107545,18821.178821178823,70.310747
62,135304,23679.211299649254,74.780832
61,158432,27726.78416474037,77.823308
60,179707,31450.068179995185,79.579914
59,199779,34962.818203694114,81.130563
58,218084,38166.33002034462,82.258884
57,240596,42106.09828128076,83.5163
56,258016,45154.728483195635,84.453686
54,298360,52215.230025449,85.933123
53,320599,56107.22124590737,86.719311
51,366031,64058.16081728491,88.111875
50,388283,67952.4271349089,88.721845
49,412069,72115.15491807462,89.286315
48,441451,77257.22452729751,89.903606
47,468964,82072.20516709569,90.461981
46,500264,87549.93911198291,91.013766
45,533677,93397.4638500186,91.479215
43,604739,105833.84498712965,92.348722
41,690342,120815.00980771052,93.111132
40,732507,128194.19996062331,93.414016
39,784319,137261.6872178916,93.737407
37,897736,157110.5099280282,94.353831
35,1012705,177230.9442382435,94.774585
31,1325874,232037.85995026873,95.452331
30,1409320,246641.53364883293,95.619592
29,1487143,260261.14031953446,95.743308
28,1577437,276063.2652019514,95.850678
23,2098592,367269.2854590665,96.227319
19,2524065,441730.2405623574,96.412837
18,2607859,456394.8168619702,96.445751
17,2754358,482033.2368361565,96.499635
15,3096854,541972.5967463194,96.606936
12,3637358,636564.8366232308,96.709746
11,4013853,702454.275651356,96.766419
9,4645385,812977.095896804,96.855986
8,5101694,892834.5814769173,96.900004
7,5599386,979934.4013650584,96.938785
1,9256580,1619970.6862480585,97.084505
