crf,filesize,bitrate,vmaf
63,31539,9694.613079228464,91.583219
62,37713,11592.407592407593,92.977845
61,43325,13317.45177899024,93.958433
60,47892,14721.27872127872,94.590381
59,51475,15822.638899561978,94.944492
58,54967,16896.027049873202,95.256259
56,62189,19115.96096211481,95.628555
54,68457,21042.649658034275,95.85697
50,81170,24950.43418120341,96.165738
48,88024,27057.250441865825,96.311122
43,110451,33950.972104818255,96.555798
41,121092,37221.85506800892,96.65832
39,130077,39983.70859909322,96.730502
36,156790,48194.88204103588,96.834322
30,212516,65324.21424729117,96.943936
23,305781,93992.46906939214,97.058862
15,358691,110256.20533312843,97.089011
13,370142,113776.0700837624,97.095181
8,566700,174195.03573349727,97.144548
4,757750,232920.92522861753,97.164035
2,1048940,322428.3408898794,97.17905
1,1168819,359277.3380465688,97.181394
