crf,filesize,bitrate,vmaf
63,73770,16376.956376956377,89.345702
62,92154,20458.20845820846,95.809571
61,108751,24142.746142746142,98.735696
60,121671,27010.98901098901,99.681639
59,136258,30249.306249306246,99.812982
58,148506,32968.36496836497,99.835819
57,159668,35446.331446331445,99.852289
51,229594,50969.91896991897,99.928885
48,261453,58042.62404262405,99.937997
47,275499,61160.83916083916,99.941271
44,316128,70180.48618048619,99.949095
41,357284,79317.12731712732,99.954384
39,398396,88444.00044400044,99.958255
36,464922,103212.78721278721,99.962766
30,631246,140136.75213675215,99.967029
20,1030733,228822.95482295484,99.977118
19,1101832,244606.9486069486,99.977651
16,1272384,282469.5304695305,99.978484
