crf,filesize,bitrate,vmaf
63,18360,13339.38788484243,46.390901
62,22010,15991.281445826902,51.466923
61,25587,18590.13713559168,56.131447
60,28027,20362.90981745527,58.940316
58,33855,24597.220960857325,65.157774
56,40143,29165.743347561533,70.442313
54,46083,33481.42766324585,74.373715
53,48546,35270.91090727454,75.97633
51,54534,39621.46943965126,79.599432
49,61598,44753.79166288257,82.960031
48,65444,47548.088275361006,84.246935
47,69680,50625.737898465166,85.628788
46,73607,53478.88475161202,86.515412
45,79110,57477.0683861593,87.602428
44,84134,61127.23639996367,88.398871
42,95492,69379.34792480247,90.182796
40,108580,78888.3843429298,91.649943
39,115406,83847.78857506129,92.281915
38,125559,91224.41195168468,92.849746
36,142979,103880.84642630098,93.691949
35,152847,111050.40414131324,94.128842
32,187742,136403.23313050586,94.999418
31,200854,145929.70665697937,95.228906
30,215185,156341.8399782036,95.409649
20,367691,267144.4918717646,96.983475
18,403553,293199.89101807284,97.187259
17,432234,314037.96203796205,97.323914
13,551085,400388.70220688405,97.619077
10,713842,518639.17900281533,97.779908
8,952421,691977.8403414766,97.935988
5,1550270,1126342.74816093,98.148401
3,2145420,1558746.7078376168,98.192336
