crf,filesize,bitrate,vmaf
63,35442,17342.00493384167,90.463153
62,43083,21080.79675426614,92.062544
61,49920,24426.18605883912,93.18404
60,54366,26601.643254704482,93.761219
58,63057,30854.207017472323,94.596478
57,67694,33123.121776183005,94.975143
55,75899,37137.88252563763,95.288988
54,79120,38713.93912210239,95.361823
49,98698,48293.58396705335,95.784491
46,112573,55082.71320516218,95.997584
41,142123,69541.72358253991,96.261784
38,168326,82363.02473037166,96.440985
37,176252,86241.26893514648,96.473405
36,189250,92601.27627474567,96.517116
31,243808,119296.86639890722,96.695747
30,258993,126726.98729841587,96.72147
26,319893,156525.7599543314,96.785216
11,498566,243951.64019653815,96.971606
7,673028,329317.05029664206,97.026283
6,737011,360624.35523660015,97.039203
5,917979,449173.19415278593,97.065458
2,1174981,574925.9719871965,97.089681
