crf,filesize,bitrate,vmaf
63,54957,23529.47052947053,61.644839
62,68670,29400.5994005994,66.476214
61,80739,34567.86071071785,69.548212
60,92581,39637.93349507636,72.258765
59,102555,43908.23462252034,74.307166
58,112009,47955.901241615524,76.245464
57,121829,52160.26830312545,77.855204
56,132350,56664.763807620955,79.280634
55,142897,61180.39103753389,80.612487
54,153104,65550.44955044956,81.720434
53,163457,69983.01698301698,82.815841
52,175038,74941.3443699158,83.853281
50,198382,84935.9212216355,85.904223
47,239311,102459.39774511203,88.467958
45,271396,116196.37505351791,89.86425
43,308681,132159.69744541173,91.172281
42,329338,141003.8532895676,91.79985
41,349656,149702.8685600114,92.327647
40,371736,159156.27229912943,92.837723
39,393823,168612.67304124447,93.304108
38,414952,177658.91251605537,93.634311
37,443366,189824.17582417582,94.032322
36,470458,201423.433709148,94.397131
35,502028,214939.9172256315,94.652736
34,540134,231254.74525474524,94.951325
32,598514,256249.75024975024,95.310787
31,640264,274124.7324104467,95.564555
29,717571,307223.20536606247,95.945313
27,800344,342661.9095190524,96.260315
26,848001,363065.93406593404,96.386604
25,900312,385462.53746253747,96.434414
19,1191085,509955.0449550449,96.696331
17,1310143,560928.9282146425,96.802878
15,1477582,632616.811759669,96.950712
12,1744079,746715.71285857,97.174676
10,2007884,859662.0522334807,97.320779
8,2373384,1016148.4230055659,97.507085
7,2593749,1110496.2180676465,97.588365
6,2947907,1262126.587698016,97.669013
5,3504614,1500476.9516198088,97.744341
1,4708406,2015872.4133009845,97.845102
