crf,filesize,bitrate,vmaf
63,59172,19704.295704295706,69.915206
62,71320,23749.583749583748,74.520043
61,81025,26981.35198135198,77.468507
60,89784,29898.101898101897,80.071434
59,98575,32825.507825507826,82.0563
58,106211,35368.29836829837,83.534588
56,121743,40540.45954045954,85.874439
55,129090,42987.01298701299,86.768197
54,137201,45687.978687978684,87.665673
52,152383,50743.58974358975,89.077915
48,189281,63030.63603063603,91.812381
47,200508,66769.23076923077,92.389898
44,236255,78672.99367299367,94.016082
42,266531,88754.91175491177,94.87999
40,298776,99492.50749250749,95.78169
39,317866,105849.48384948385,96.186185
37,361232,120290.3762903763,96.832343
36,383264,127627.03962703963,97.157707
35,403679,134425.2414252414,97.406174
34,434512,144692.6406926407,97.692168
32,488767,162759.57375957377,98.121365
31,527331,175601.3986013986,98.332444
28,625698,208357.64235764235,98.735974
26,699038,232779.88677988676,98.8928
24,787025,262079.58707958707,99.03668
20,958509,319183.8161838162,99.3136
19,1022342,340440.2264402265,99.367694
17,1122437,373771.8947718948,99.444119
16,1188596,395802.8638028638,99.482282
12,1572091,523506.8265068265,99.636156
10,1842537,613565.4345654346,99.665664
9,2085371,694429.2374292373,99.688917
7,2610538,869310.0233100232,99.738744
3,4986335,1660451.2154512156,99.793567
1,5363614,1786085.248085248,99.7958
