crf,filesize,bitrate,vmaf
63,36483,8492.400803080414,74.019504
62,44483,10354.61625752888,79.441892
60,56225,13087.882990795611,85.139904
59,61582,14334.869014480664,86.959324
58,66296,15432.17947101442,88.430201
55,85072,19802.799142604967,91.242659
54,90786,21132.886530944783,91.868192
50,115095,26791.460966218252,94.270841
48,129234,30082.694005024106,95.095814
46,144972,33746.13735778785,95.899329
45,153198,35660.96039882447,96.193193
44,162416,37806.69815621272,96.479702
43,172969,40263.193117562056,96.742854
42,184166,42869.59642299449,97.004271
41,196370,45710.40609875561,97.215145
39,221186,51486.99843845475,97.593335
36,263318,61294.35612930758,97.897335
34,299110,69625.90807251002,98.078957
30,384649,89537.41404226841,98.296147
25,510792,118900.59455108,98.442847
20,661884,154071.3267315209,98.596025
17,768683,178931.6702714761,98.665712
14,925774,215498.83126582156,98.731455
12,1081534,251756.16616393314,98.788421
8,1594734,371217.2875668021,98.862287
7,1901754,442684.46116989804,98.893147
3,3701187,861550.9539004683,98.96585
1,3867449,900252.9121364073,98.967547
