crf,filesize,bitrate,vmaf
63,94766,16956.058866506628,71.180143
62,121100,21667.88435445152,75.501397
61,145039,25951.183145212995,78.295228
60,164651,29460.27107221137,80.322056
59,184760,33058.284998583506,82.10159
57,220982,39539.32634529649,84.543444
56,238691,42707.918946724916,85.4137
55,258152,46189.98911536225,86.272812
54,276846,49534.82338556965,87.039521
53,296477,53047.31089805716,87.825793
52,316317,56597.19385092519,88.443538
50,363084,64965.00514410962,89.630209
48,412064,73728.77868400257,90.622408
47,442411,79158.63241236376,91.204576
45,501545,89739.21600787272,92.073058
44,536061,95915.01036277156,92.456128
43,568317,101686.43297001507,92.813159
42,612888,109661.323750876,93.24452
40,694545,124271.84755542965,93.901939
39,740456,132486.49857605083,94.189036
38,787479,140900.11481056258,94.447924
36,897492,160584.2515693262,94.9721
35,957688,171354.85410112276,95.166121
34,1029405,184186.85791820122,95.350975
33,1089503,194939.9257458959,95.490849
32,1160993,207731.31346265675,95.631293
31,1244146,222609.50989309198,95.787679
30,1310773,234530.78265018563,95.905275
29,1389029,248532.78065218363,95.987433
27,1555647,278344.9982852968,96.159514
23,1927209,344826.9342597701,96.466141
20,2246528,401961.2626179791,96.644461
19,2369427,423951.0340405863,96.705441
18,2445017,437476.0165207926,96.734315
15,2848826,509727.7647725409,96.881938
12,3267163,584578.9434446151,96.992095
7,4944793,884749.8173468322,97.232293
4,6914539,1237187.7078145733,97.303345
3,7792801,1394331.2210177882,97.331268
1,8235800,1473595.0616547633,97.34288
