crf,filesize,bitrate,vmaf
63,42989,23425.120334211242,75.438757
62,53622,29219.144491871764,78.877768
61,62588,34104.80428662247,81.190446
60,70514,38423.75806012169,82.580303
58,84603,46100.989919171734,84.927738
57,92077,50173.6445372809,85.942797
56,99792,54377.62237762238,86.801921
55,106269,57907.00208882027,87.429347
54,113313,61745.34556352738,88.062834
53,119983,65379.89283443829,88.626471
51,134884,73499.59131777313,89.716332
50,142396,77592.95250204341,90.163862
46,179527,97825.99218962855,91.766981
45,190497,103803.65089455999,92.154741
43,213317,116238.48878394332,92.908462
41,239887,130716.7378076469,93.453354
40,258040,140608.48242666424,93.786067
39,271702,148053.03787121968,94.019369
38,288661,157294.1603850695,94.266209
35,347462,189335.3918808464,94.949917
33,392579,213920.0799200799,95.26744
30,478078,260509.3088729452,95.71209
29,504649,274988.1028062846,95.843569
27,574605,313107.8012896195,96.064513
25,647135,352630.0971755517,96.209235
18,920732,501715.73880664783,96.615757
14,1099193,598960.8573244937,96.771175
13,1154529,629113.9769321588,96.811363
11,1270264,692179.0936336392,96.880436
9,1430983,779756.425392789,96.969099
7,1665110,907334.48369812,97.058272
6,1889403,1029553.9006448097,97.135882
3,2621018,1428217.9638543276,97.21211
1,2870913,1564388.1572972483,97.234849
