crf,filesize,bitrate,vmaf
63,140652,11470.325592774572,75.649664
62,172896,14099.85932434912,79.772602
61,201256,16412.64857591388,82.61003
60,225924,18424.351159045036,84.293657
59,248056,20229.240147607492,85.534164
58,270539,22062.753572957656,86.711521
57,292878,23884.52363962568,87.570506
55,332618,27125.364431486876,88.906457
54,352441,28741.951925625395,89.45382
53,374609,30549.776753858387,90.025811
51,420168,34265.16340802055,90.871326
49,469628,38298.68091092581,91.747859
47,527567,43023.670207343675,92.464729
45,591783,48260.55577075986,93.104284
44,625588,51017.390772492814,93.402269
43,664057,54154.58011376379,93.723292
41,744562,60719.851576994435,94.201547
40,790910,64499.58205060246,94.455767
39,832328,67877.26559155132,94.666053
38,887547,72380.43589063997,94.84894
37,944288,77007.72696691063,95.030729
35,1046258,85323.49283369692,95.329147
34,1127650,91961.10012436543,95.507971
32,1263803,103064.52730942528,95.752154
30,1434952,117021.91685865156,96.006657
28,1593676,129966.03396603397,96.140514
27,1685842,137482.2728292116,96.21421
26,1766664,144073.39599176333,96.267904
23,2092051,170609.06440498278,96.471604
21,2307161,188151.5219474403,96.564796
18,2627174,214248.93473873066,96.683251
15,3045013,248324.16563028804,96.767153
13,3390813,276524.536687802,96.831766
10,4139078,337546.37199535157,96.95956
8,5058818,412552.1825113662,97.100973
7,5617036,458075.47554486326,97.17636
4,7944143,647853.615771983,97.241171
3,9097219,741888.2342147649,97.265034
1,9628463,785211.7678240127,97.265789
