crf,filesize,bitrate,vmaf
63,53011,17175.581175581174,74.106963
62,65298,21156.57315657316,78.099847
61,77539,25122.661122661124,81.083485
60,86563,28046.440046440042,82.938721
59,96002,31104.679104679108,84.593116
58,104464,33846.369846369846,85.826525
57,112755,36532.65653265653,86.905778
56,120901,39171.96317196317,87.793957
53,146335,47412.58741258741,89.900749
51,164687,53358.64135864136,90.897978
49,184605,59812.079812079806,91.729118
47,207469,67220.02322002321,92.551241
45,234253,75898.0478980479,93.316293
44,246731,79940.92394092394,93.620544
43,261356,84679.42867942867,93.914749
42,278082,90098.65809865811,94.194453
39,327611,106146.07014607015,94.80083
38,346009,112107.02810702812,94.988179
37,366342,118694.9266949267,95.189031
36,391368,126803.3588033588,95.355357
35,416425,134921.83492183493,95.487449
34,448567,145335.85333585332,95.648208
32,501742,162564.57056457057,95.866435
22,907038,293880.6058806059,96.536852
18,1083074,350916.3269163269,96.687746
14,1294323,419361.0713610713,96.788355
11,1521707,493033.56103356095,96.8752
9,1769741,573396.6573966575,96.969854
7,2144481,694812.5388125388,97.025593
4,3034492,983176.391176391,97.124759
1,3603696,1167598.6715986717,97.165938
