crf,filesize,bitrate,vmaf
63,31902,10773.001646241084,80.078055
62,39149,13220.244544188206,84.281924
61,46113,15571.92103670977,86.882244
60,51775,17483.924526178045,88.455736
59,57306,19351.690562958167,89.8881
58,61022,20606.54838119627,90.658457
57,66410,22426.024679545804,91.695934
55,75821,25604.029773043854,92.893063
54,81022,27360.35795190725,93.283445
50,99116,33470.52947052947,94.636238
48,108337,36584.37337310577,95.222741
47,115136,38880.330936668965,95.526964
44,132484,44738.585358303666,96.269817
43,139361,47060.88277919264,96.487453
41,153317,51773.69109763476,96.82621
40,163763,55301.2058364171,97.053634
39,172225,58158.742665784914,97.195553
36,201090,67906.17832871353,97.659844
32,251847,85046.33394774239,98.135161
31,271480,91676.21111283083,98.293442
29,301765,101903.16725527993,98.497238
26,356627,120429.54228869721,98.838342
25,383528,129513.75385178202,98.942388
24,404350,136545.1449958492,98.998112
22,453880,153270.95439771496,99.091067
19,529940,178955.69219512882,99.19866
18,555234,187497.235159207,99.231585
17,596643,201480.66018488555,99.27471
13,758054,255987.618015787,99.3615
10,1025571,346325.5617621815,99.479806
8,1338905,452135.47016363917,99.530435
7,1533581,517875.7017630257,99.551567
6,2088916,705407.0436605648,99.611016
4,2822010,952965.9073321044,99.673718
3,3371242,1138436.324239141,99.697188
1,3663311,1237065.2446145404,99.705584
