crf,filesize,bitrate,vmaf
63,33191,9587.809780580865,84.715685
61,45031,13008.004044148622,88.079294
60,49357,14257.645968489342,88.919823
59,53830,15549.75145336591,89.644419
58,57768,16687.312687312686,90.281202
55,69182,19984.449285654104,91.763721
54,72904,21059.61508371147,92.049449
49,93976,27146.63649603409,93.160811
46,108890,31454.81024999097,93.831317
40,150115,43363.38360434746,94.747495
38,170653,49296.14963349903,95.100506
36,194202,56098.69648423865,95.436577
35,204960,59206.33583284186,95.568238
32,264434,76386.45691657739,95.938624
31,283901,82009.84557611065,96.023569
30,306615,88571.1878482963,96.114902
26,392856,113483.43223042018,96.360603
22,494712,142906.3466653828,96.512155
13,687926,198719.64180397912,96.721642
11,771810,222951.0248787357,96.778306
10,829963,239749.5516531661,96.809227
9,902288,260641.9123045629,96.847682
7,1121641,324005.92178905435,96.919306
4,1616871,467061.9019534683,96.987036
2,1883285,544020.3170323652,97.004473
1,1894132,547153.6656114969,97.00496
