crf,filesize,bitrate,vmaf
63,20032,8004.795204795205,79.530674
62,24353,9731.468531468532,82.056388
61,28638,11443.756243756245,84.378114
59,35191,14062.337662337663,86.230587
57,41664,16648.95104895105,87.968324
56,44261,17686.713286713286,88.61477
55,46895,18739.26073926074,88.9858
52,55217,22064.735264735264,90.089983
51,58267,23283.516483516483,90.468487
46,75323,30099.100899100904,92.010905
43,88391,35321.07892107892,92.595028
41,98738,39455.744255744255,92.990476
39,110283,44069.130869130866,93.366537
36,133258,53249.95004995005,93.978292
34,153066,61165.23476523477,94.32056
33,161234,64429.17082917082,94.417625
32,170486,68126.27372627372,94.517773
28,220815,88237.76223776223,95.057423
26,252324,100828.77122877122,95.235259
23,304392,121635.16483516483,95.500788
19,379588,151683.5164835165,95.843362
11,630797,252066.73326673327,96.307026
10,682040,272543.45654345653,96.396534
8,820018,327679.5204795205,96.53817
7,917923,366802.3976023976,96.604467
6,1207401,482477.92207792203,96.764718
4,1651677,660010.7892107893,96.937735
2,2073848,828710.4895104895,97.011997
1,2101554,839781.8181818182,97.016586
