crf,filesize,bitrate,vmaf
63,13849,20752.747252747253,62.419359
62,17526,26262.737262737264,66.33972
60,23724,35550.44955044955,71.129265
58,29605,44363.13686313686,75.028915
57,32160,48191.808191808195,76.552949
55,37999,56941.55844155844,79.69147
54,40805,61146.353646353644,80.887711
51,49987,74905.59440559441,84.231634
50,53084,79546.45354645354,85.272175
48,60762,91051.94805194806,87.2074
46,67697,101444.05594405594,88.806147
44,76951,115311.18881118881,90.118888
43,81627,122318.18181818182,90.720634
42,87565,131216.2837162837,91.302952
41,94028,140901.0989010989,91.871579
39,105662,158334.66533466533,92.717111
38,112432,168479.5204795205,93.192257
37,119625,179258.24175824175,93.549708
36,126459,189499.000999001,93.825777
33,150162,225017.98201798202,94.657013
30,181741,272339.16083916085,95.286314
28,201869,302500.999000999,95.622864
27,211121,316365.13486513484,95.738811
26,225528,337954.04595404596,95.918908
23,264577,396469.030969031,96.238711
22,279561,418922.5774225774,96.301797
18,340588,510371.62837162835,96.501033
13,455488,682549.4505494506,96.674336
12,491748,736885.1148851148,96.716115
10,574227,860480.01998002,96.810295
8,686944,1029386.6133866134,96.929817
7,758820,1137092.907092907,96.991484
4,1140226,1708630.3696303696,97.138273
1,1645087,2465165.334665335,97.249028
