crf,filesize,bitrate,vmaf
63,131622,29493.19839039465,62.26294
62,157857,35371.80576432913,66.93193
61,189149,42383.560364868776,70.337553
60,211596,47413.37167505392,72.371291
59,234605,52569.113129860794,74.236066
58,257157,57622.452314041104,75.951345
57,280447,62841.15884115884,77.647433
56,302956,67884.86280075065,79.046849
54,349715,78362.38527827313,81.793303
53,375843,84217.01662823158,83.050223
51,430140,96383.61638361639,85.272898
50,461403,103388.87280943355,86.34911
48,528198,118355.96179521414,88.401925
47,560118,125508.4354897439,89.176819
46,599107,134244.89529162424,90.107102
45,639905,143386.70675119272,90.946115
44,680869,152565.7146591726,91.674477
43,724342,162306.92671814168,92.440239
42,773304,173278.08639958172,93.174466
40,880985,197406.7054440886,94.470479
38,1003907,224950.45141774116,95.710511
37,1069334,239611.0058166133,96.210165
36,1140068,255460.72618969812,96.731714
34,1301084,291540.38484879606,97.59147
32,1469216,329214.56113979477,98.154592
31,1578291,353655.54072096123,98.401596
29,1777033,398188.6524690263,98.737027
28,1879120,421063.79601706704,98.897058
27,2000123,448177.5420840841,99.078826
26,2111643,473166.3850168523,99.191406
25,2250472,504274.4918632769,99.314526
24,2393106,536235.2040482882,99.420648
23,2529144,566717.9175964223,99.510604
21,2809965,629642.880484002,99.63936
20,2913925,652937.7164891184,99.684762
19,3071429,688230.4237818257,99.748832
18,3201016,717267.629566695,99.772603
16,3553715,796298.6546164117,99.817593
15,3792321,849764.2917829833,99.846952
14,4003062,896986.0793412195,99.868274
13,4286316,960456.2166805158,99.885682
12,4542872,1017943.9999253084,99.899166
11,4906235,1099364.560672972,99.918252
10,5294022,1186257.928986901,99.93357
9,5799227,1299461.734527155,99.943489
6,8256985,1850183.834856732,99.96055
4,10250392,2296856.4893050874,99.965211
3,12151877,2722931.722483124,99.967734
2,12360605,2769702.4470856246,99.967864
