crf,filesize,bitrate,vmaf
63,26891,7163.769563769563,91.585739
62,31949,8511.222111222112,92.992452
61,36487,9720.14652014652,94.000428
59,43408,11563.902763902764,94.917653
58,46904,12495.238095238095,95.250645
57,50142,13357.842157842158,95.533253
56,52913,14096.037296037297,95.770082
49,73719,19638.76123876124,96.25628
46,81718,21769.69696969697,96.416028
41,104801,27919.014319014317,96.609697
38,121536,32377.22277722278,96.748688
34,148445,39545.78754578755,96.84837
32,164293,43767.698967698976,96.879905
30,191558,51031.10223110223,96.924382
29,193032,51423.77622377623,96.926247
23,274132,73028.83782883783,97.027929
22,304201,81039.22743922743,97.063193
7,574313,152997.13619713622,97.10809
1,1260887,335900.6327006327,97.128294
