crf,filesize,bitrate,vmaf
63,103554,8930.982686378371,84.890311
62,126725,10929.3584113728,88.100689
61,147046,12681.936768267702,89.552979
60,163472,14098.592055426587,90.573257
59,178536,15397.782074041068,91.442536
57,210316,18138.63834007719,92.595439
56,223840,19305.01153522736,92.995386
54,252151,21746.68496970655,93.537263
53,265760,22920.38896355443,93.765251
51,296611,25581.123912059164,94.174638
50,312950,26990.27591113922,94.37407
48,346079,29847.47626474245,94.772406
47,367394,31685.781844055222,94.953669
46,387556,33424.64729515089,95.108579
45,410012,35361.35806639404,95.280352
44,435547,37563.61623987523,95.416352
42,486740,41978.740683776654,95.642135
38,605804,52247.37852075981,96.06563
36,675647,58270.96644362832,96.236693
35,718111,61933.2609836207,96.327287
32,870935,75113.51957395124,96.474018
31,932019,80381.69025219385,96.5283
30,986243,85058.22235318637,96.571183
29,1037575,89485.33480907581,96.605864
26,1235768,106578.42876547913,96.732231
24,1433666,123646.08053816686,96.793191
22,1545415,133283.83846369458,96.827245
17,1910805,164796.78594786508,96.904266
15,2023083,174480.16731469968,96.918691
14,2107596,181768.96484810152,96.927106
7,3800604,327781.9159258008,96.991873
6,4449448,383741.2659283163,97.010278
1,7174816,618789.7857538145,97.083265
