crf,filesize,bitrate,vmaf
63,91317,30836.881428430726,53.970856
62,114373,38622.673101546345,58.850829
61,135416,45728.693841369895,62.377634
60,157769,53277.08910807502,65.180787
59,177918,60081.21456008781,67.696163
57,219232,74032.55899030548,72.185782
55,260402,87935.27599161402,75.975226
54,282705,95466.78673439237,77.726533
53,305828,103275.20366956988,79.515063
52,329873,111394.97122595714,81.198986
51,357530,120734.47679081482,83.078339
50,385001,130011.17192666489,84.740949
48,442341,149374.34396589326,88.093797
47,475623,160613.35847251338,89.549945
46,512772,173158.22205963053,91.065772
45,554567,187271.99561002376,92.461685
43,644013,217477.0581531145,94.751035
42,691411,233482.91145474245,95.767187
41,739289,249650.85618606742,96.618738
40,797882,269437.1543949009,97.463738
36,1065083,359668.3879500781,99.141027
34,1243334,419862.05343951826,99.532883
33,1324228,447179.187010173,99.65208
32,1413807,477429.1623869089,99.750996
31,1531918,517314.12249722105,99.824507
30,1638777,553399.3893430512,99.849346
29,1731932,584856.9458710303,99.860354
20,2819655,952170.6462551532,99.930203
19,2976867,1005259.641766684,99.934528
16,3452951,1166028.6755498021,99.939571
14,3897716,1316221.5812356658,99.941561
9,5701240,1925254.463846013,99.946535
7,6885698,2325234.6526712724,99.948146
4,10035400,3388859.0282956483,99.951895
3,11841796,3998861.7579603493,99.953992
1,12349811,4170413.5864135865,99.954348
