crf,filesize,bitrate,vmaf
63,38814,14100.081736445372,73.908935
62,49004,17801.834529107255,77.748147
61,57935,21046.226500771954,80.305378
60,65762,23889.56498047407,82.287566
58,78828,28636.091181545726,84.724929
57,86506,31425.301970756518,85.725406
56,92951,33766.59703932431,86.524209
55,99609,36185.26927617837,87.257514
54,106134,38555.626191989824,87.960762
52,119495,43409.3179547725,88.922692
49,142593,51800.1998001998,90.201719
48,150518,54679.1390427754,90.60607
46,167451,60830.44228498774,91.440995
45,177384,64438.83389337935,91.860809
43,198635,72158.75034056853,92.630192
41,223379,81147.57969303423,93.495786
40,237913,86427.39079102715,93.846541
39,253846,92215.42094269367,94.107318
36,303848,110379.80201616566,94.890226
33,367334,133442.55744255745,95.318128
32,388897,141275.8150939969,95.457815
29,468706,170268.2771773681,95.824174
27,536173,194777.22277722278,96.05452
15,937620,340612.1151575697,96.655812
12,1055256,383346.1084370175,96.805116
9,1296670,471045.3183180456,97.009952
7,1522312,553014.985014985,97.140643
6,1768785,642551.9934610844,97.24663
1,2599768,944425.7560621196,97.304182
