crf,filesize,bitrate,vmaf
63,6521,11167.689453403738,65.3546
62,7757,13284.429855858427,70.116905
61,8733,14955.901241615527,72.721922
58,11794,20198.087626659057,78.444496
57,12692,21735.978307406876,79.921159
53,17068,29230.198373055515,85.013328
51,18767,32139.86013986014,86.580052
49,21405,36657.62808619951,88.304409
46,25134,43043.81332952761,90.101832
45,26388,45191.38004852291,90.508899
43,29917,51235.050663622096,91.396322
40,35932,61536.178107606676,92.575277
39,37931,64959.611816754674,92.892828
38,40096,68667.33266733267,93.218193
36,44920,76928.78550021407,93.706262
31,60412,103459.96860282574,94.985099
28,72409,124005.70857713715,95.46401
25,86955,148916.79748822603,95.779939
23,97545,167052.94705294704,95.902195
19,119178,204101.04181532754,96.090956
14,166058,284386.47067218495,96.259899
8,250335,428716.99728842586,96.557749
7,265979,455508.4915084915,96.610395
4,475813,814864.5640074211,96.747144
1,731658,1253017.8393035538,96.825009
