crf,filesize,bitrate,vmaf
63,69371,31985.399216168447,65.742072
62,86425,39848.612925536,71.172098
61,101560,46827.01913471144,75.140881
59,129305,59619.611158072694,80.391214
57,158109,72900.48413125337,83.695919
56,171952,79283.17836010143,85.171466
55,185699,85621.6091600707,86.414634
54,200451,92423.42273111503,87.741926
53,216062,99621.30177514793,88.885368
51,251035,115746.56113117652,90.895933
50,270781,124850.99515868745,91.835561
49,292226,134738.79966187658,92.785239
48,312736,144195.49681088142,93.689452
47,332912,153498.1941135787,94.385204
45,385609,177795.58902635824,95.741237
44,416421,192002.30538692078,96.302875
43,445572,205443.17221240298,96.763974
42,479070,220888.34242680395,97.250525
40,549585,253401.21417044496,98.065709
39,590292,272170.2912472143,98.289335
38,634209,292419.426727119,98.527474
37,680950,313970.64473987557,98.720766
35,784836,361870.12987012987,98.905864
32,974883,449496.5034965035,99.02602
29,1194978,550977.3303619458,99.136315
27,1355001,624760.3166064705,99.178218
13,2887681,1331444.401752094,99.341771
10,3496182,1612010.4510873742,99.359796
9,3842002,1771460.2320756167,99.365266
