crf,filesize,bitrate,vmaf
63,90335,8663.496503496504,68.224106
62,114940,11023.216783216783,72.829952
61,136683,13108.45954045954,75.769121
60,155476,14910.785214785215,78.285239
59,175208,16803.164835164836,80.131791
58,191381,18354.221778221778,81.557739
57,211388,20272.975024975025,83.080781
56,229185,21979.78021978022,84.222648
54,264483,25365.002997002997,85.96421
53,283740,27211.828171828172,86.795143
52,302756,29035.540459540454,87.517937
51,321992,30880.351648351647,88.167407
49,366076,35108.18781218781,89.304723
48,389357,37340.931068931066,89.889269
46,439589,42158.38561438562,90.863782
45,469259,45003.86013986014,91.360535
43,529041,50737.19880119881,92.291814
41,603619,57889.53446553447,93.07928
39,681467,65355.47652347652,93.741197
38,730530,70060.81918081918,94.04339
37,776168,74437.69030969031,94.286871
36,826018,79218.50949050949,94.525692
35,886616,85030.10589410589,94.729058
34,954173,91509.0989010989,94.948969
32,1076823,103271.73626373628,95.276279
30,1239261,118850.20579420579,95.661215
26,1546126,148279.81618381618,96.087187
25,1654421,158665.75024975024,96.140873
16,2581029,247531.25274725276,96.587995
15,2703259,259253.6103896104,96.646129
14,2798935,268429.33066933067,96.688053
13,2965976,284449.24675324676,96.743143
12,3090763,296416.83116883115,96.783563
10,3498525,335522.8771228771,96.88485
8,4129380,396024.45554445556,97.023364
7,4481061,429752.1038961039,97.098146
6,5345957,512699.1728271729,97.165309
4,6812865,653381.6583416583,97.230372
1,8215519,787901.922077922,97.267771
