crf,filesize,bitrate,vmaf
63,27994,20974.525474525475,82.059429
62,34219,25638.61138861139,85.699125
59,47637,35692.057942057945,89.12954
57,54988,41199.8001998002,90.538073
56,58609,43912.83716283716,91.140688
54,65456,49042.957042957045,92.146942
52,72470,54298.2017982018,92.685553
49,82832,62061.93806193806,93.425218
48,87508,65565.43456543457,93.730593
46,97114,72762.73726273727,94.206455
45,102038,76452.04795204796,94.439578
43,113583,85102.14785214786,94.767666
39,139066,104195.3046953047,95.38427
38,148921,111579.17082917083,95.557782
36,167106,125204.2957042957,95.799013
34,190550,142769.73026973027,96.033701
32,219295,164306.94305694307,96.30823
31,235696,176595.4045954046,96.449919
29,272065,203844.9050949051,96.602276
25,370958,277940.5594405594,96.833402
18,529736,396905.0949050949,97.14263
13,595494,446174.3256743257,97.215477
11,646297,484238.51148851146,97.254499
9,697287,522442.8071928072,97.291564
7,802646,601383.1168831169,97.3474
5,1043316,781705.2947052947,97.402761
4,1230214,921738.7612387612,97.426959
