crf,filesize,bitrate,vmaf
63,76621,23552.140167524783,73.385035
62,95323,29300.852993160686,77.495903
60,125577,38600.476446630295,81.635418
59,140137,43076.000922154766,83.394634
58,153447,47167.294244217315,84.550133
57,166347,51132.55974794437,85.622301
56,177632,54601.3986013986,86.414012
55,191021,58716.97533235995,87.251154
53,216271,66478.44463229079,88.565221
52,230276,70783.37047567817,89.178742
50,260007,79922.23161453931,90.175932
49,274838,84481.05740413434,90.590409
46,328572,100998.07884423267,92.028754
45,352840,108457.69615000383,92.504399
43,393973,121101.36017828326,93.220625
42,420632,129295.93483439635,93.568722
41,449728,138239.60654729884,93.892147
40,477600,146807.03911473142,94.157586
39,508249,156228.07961269497,94.416584
38,539458,165821.2556674095,94.647297
36,612108,188152.77030661647,95.131122
35,656150,201690.61707523244,95.335041
32,790477,242980.71159609623,95.757254
30,908349,279212.7872127872,96.047954
27,1072818,329768.07807577035,96.305877
20,1516945,466286.02167063707,96.563493
18,1654577,508592.02336125413,96.634448
12,2170794,667269.3460385768,96.786741
10,2451372,753514.7928994083,96.86244
7,3116790,958054.2534388688,96.971349
6,3669504,1127950.2036425115,97.052086
4,4521325,1389787.1359409818,97.118653
3,4995664,1535591.792822562,97.152325
1,5303542,1630228.848075002,97.167545
