crf,filesize,bitrate,vmaf
63,76600,8787.384863939888,80.041776
62,93674,10746.07688961756,84.08373
61,108249,12418.089087945547,85.910482
59,131488,15084.016462006894,88.656456
58,142423,16338.455802570634,89.395885
57,153299,17586.126791868417,90.059662
56,164135,18829.209068443517,90.603598
55,173241,19873.829519762534,91.036673
53,194568,22320.41642567958,91.964897
50,229352,26310.761009325604,92.860004
49,242744,27847.062028880213,93.145688
47,269127,30873.66222294452,93.658419
46,283554,32528.69618419858,93.909005
45,299382,34344.44980856464,94.173301
43,335370,38472.91464516345,94.598765
42,355166,40743.868571619765,94.747397
38,445828,51144.41539321923,95.318435
37,476948,54714.433891467386,95.504364
36,506482,58102.50993026113,95.610784
35,532032,61033.55018187554,95.683552
34,583683,66958.84020285934,95.823731
33,619457,71062.7554263918,95.890461
32,663887,76159.66808311305,95.972777
29,826154,94774.58426740723,96.232854
27,953158,109344.20603320126,96.363817
25,1068963,122629.1029544618,96.45059
20,1389984,159455.93162818043,96.626577
16,1689263,193788.56550148415,96.721689
14,1802751,206807.6612382832,96.757729
10,2222572,254968.61033703142,96.844513
8,2729719,313147.40761630714,96.933421
7,3235114,371125.21927832934,96.989095
3,5484830,629207.7300689741,97.064464
