crf,filesize,bitrate,vmaf
63,14392,31369.357914812455,46.199795
62,17214,37520.297883934254,52.264454
61,20447,44567.069294342014,58.350358
60,22516,49076.74144037781,61.742422
59,24962,54408.13731722823,65.556583
55,34058,74234.12950685677,73.895598
51,43743,95343.92879847424,81.892289
49,49123,107070.38416129326,85.223717
46,59017,128635.72790845517,89.601382
45,62438,136092.27136499863,90.937736
44,65947,143740.62301335027,92.109477
42,74432,162234.85605303786,94.12598
41,78837,171836.16383616385,94.895751
40,84232,183595.31377713196,95.55853
39,89036,194066.2973390246,96.078325
37,100804,219716.2837162837,96.590069
35,113250,246844.0650258832,96.970751
32,135624,295611.297793116,97.300922
20,247360,539155.3900644811,98.723922
19,259734,566126.2373989647,98.785493
18,270809,590265.7342657342,98.828361
17,281238,612997.1846335483,98.861492
16,296850,647025.701571156,98.891146
11,412355,898784.8515121243,99.014219
9,492930,1074409.2271365,99.076798
8,540650,1178421.5784215785,99.10978
7,624525,1361238.7612387612,99.158694
6,736323,1604917.9910998093,99.207407
5,882337,1923175.7333575515,99.243496
1,1772195,3862744.5281990734,99.308982
