crf,filesize,bitrate,vmaf
63,38723,13076.388400332062,85.400873
62,46833,15815.058181255365,87.905766
60,60049,20277.97554558118,90.154453
59,66140,22334.84825034121,91.076593
57,75857,25616.18663027114,92.126746
56,80578,27210.42337943746,92.419553
53,95398,32214.996271334297,93.134487
51,105175,35516.596079976356,93.506725
48,120726,40768.020711682686,94.053648
47,127896,43189.26144278257,94.260104
45,140993,47611.993640162655,94.568288
43,158774,53616.46803900325,94.866507
41,177397,59905.27782077078,95.136157
37,228210,77064.34410659762,95.64749
34,278822,94155.53460623884,95.976021
31,338002,114140.05712597263,96.228947
24,548607,185259.3603579519,96.591807
22,605308,204406.74818139605,96.675523
20,673291,227363.9599836783,96.730637
18,780348,263516.08954425855,96.813603
17,786709,265664.1386782232,96.818205
14,872064,294487.70947362494,96.875953
7,1415470,477990.7416527135,97.008084
3,1896223,640336.4522801142,97.046605
1,2096797,708068.3823219035,97.056086
