crf,filesize,bitrate,vmaf
63,32798,3374.9598041443533,80.19002
62,40799,4198.273829175117,84.036325
61,47991,4938.340629327754,85.865854
59,59318,6103.904679011975,88.433741
57,71270,7333.782097730595,90.028026
55,82051,8443.161988226366,90.951343
53,93635,9635.171695257532,91.811614
51,105154,10820.49281190912,92.583047
50,112239,11549.549163283067,92.926495
48,126149,12980.907504512654,93.435015
46,138963,14299.485921803518,93.863257
45,149080,15340.539289037142,94.190592
44,157376,16194.209224252141,94.396917
42,175433,18052.299631698774,94.750518
39,211117,21724.23284869637,95.170413
37,237560,24445.25431649895,95.401441
36,252086,25939.99991424884,95.518908
35,269135,27694.36572011679,95.652117
34,286777,29509.752050524585,95.77367
32,327822,33733.33962175164,95.961167
26,469224,48283.80203487499,96.345473
24,538158,55377.206484502625,96.464806
23,575867,59257.51501717167,96.517218
22,599480,61687.32554998649,96.541957
18,725890,74695.09031740791,96.66818
14,870037,89528.01704733034,96.753535
9,1282030,131922.66960507305,96.991336
7,1729042,177920.82595516072,97.106714
6,2063211,212307.2807021305,97.164913
3,3336341,343314.1279321537,97.290802
1,3535048,363761.354525303,97.300908
