crf,filesize,bitrate,vmaf
63,115123,9617.39305990177,76.838914
62,144720,12089.930974948396,81.135109
61,171391,14318.030401654094,83.777294
59,215618,18012.76075840536,86.873345
58,236010,19716.31156300146,87.850037
57,257685,21527.04438418724,88.771047
56,276650,23111.383390129035,89.483639
55,296113,24737.325392377657,90.151055
53,338222,28255.117704595057,91.325422
51,380807,31812.675129748295,92.06963
50,403295,33691.326095507284,92.384224
48,456071,38100.24122219244,93.120694
47,482175,40280.97338201868,93.438707
46,508996,42521.60383170836,93.741436
45,541994,45278.26180787853,94.011688
44,574667,48007.76923425007,94.244796
43,611377,51074.52825919725,94.488951
42,649785,54283.13846432313,94.728507
41,689026,57561.33761708674,94.923714
39,782604,65378.858075722186,95.351977
38,828679,69227.97063563614,95.48024
36,935343,78138.6975393944,95.753764
35,998808,83440.57336391832,95.91064
33,1137943,95063.93258309634,96.100585
30,1376275,114974.2243818899,96.375373
27,1615346,134946.25235391787,96.547957
21,2228507,186169.81624647128,96.804549
17,2682068,224060.37168406506,96.92911
15,2957830,247097.57141812888,96.966819
13,3245136,271099.1586810402,97.005249
7,5433415,453908.3216435132,97.247916
6,6528933,545428.0632259727,97.301956
2,9972862,833134.4195873813,97.372197
