crf,filesize,bitrate,vmaf
63,17847,16457.69615000384,88.442306
62,21852,20150.925997079845,91.267656
61,25032,23083.378160301236,92.518767
58,32656,30113.886113886114,94.346339
57,34992,32268.039652655036,94.759661
56,36697,33840.31353262123,94.935835
55,38973,35939.137785291634,95.162946
52,44542,41074.61769000231,95.676044
44,62581,57709.36755552141,96.100796
38,82103,75711.67294244218,96.527303
35,96575,89057.09674940445,96.661711
32,110850,102220.8560670099,96.762079
29,130839,120653.80773073081,96.827687
28,137963,127223.23830016138,96.845609
24,170827,157528.9326058557,96.921569
16,246110,226951.5100284331,97.069854
5,404788,373277.1843541074,97.204366
4,493997,455541.6890801506,97.24048
1,600166,553445.9386767079,97.259754
