crf,filesize,bitrate,vmaf
63,33018,6333.122877122877,85.993048
62,40252,7720.663336663338,88.396736
61,46322,8884.939060939061,90.163584
60,50982,9778.765234765235,91.149003
59,55530,10651.108891108892,91.807971
57,64577,12386.397602397603,92.899907
56,68883,13212.323676323676,93.156473
52,85062,16315.588411588411,93.960681
49,98665,18924.755244755244,94.56596
48,104422,20028.995004995006,94.753542
46,114592,21979.684315684317,95.063411
45,121329,23271.896103896102,95.228408
42,143428,27510.665334665333,95.584102
38,175702,33701.08291708292,96.017194
36,196935,37773.746253746256,96.201436
33,234782,45033.11088911089,96.415528
30,282178,54124.05194805195,96.585703
27,328593,63026.82917082917,96.705311
25,376658,72246.08991008991,96.795771
22,435086,83453.05894105895,96.877798
14,572116,109736.53546453547,97.012036
13,593518,113841.61438561439,97.026671
7,1021426,195917.87412587414,97.143491
6,1288333,247112.8231768232,97.216344
4,1854694,355745.5024975025,97.295065
3,2269124,435236.57142857136,97.318219
1,2517803,482935.24075924075,97.327113
