crf,filesize,bitrate,vmaf
63,56485,27085.714285714286,49.540571
62,69133,33150.68931068931,53.656246
59,101703,48768.67132867133,64.141058
57,120965,58005.19480519481,69.461235
56,130794,62718.4015984016,71.804204
54,150672,72250.30969030969,75.422509
53,161051,77227.25274725274,77.30161
52,171848,82404.63536463537,79.208446
50,197277,94598.36163836163,82.53065
49,209936,100668.61138861139,83.903362
48,224352,107581.37862137862,85.334706
46,255812,122667.09290709291,88.169845
45,271017,129958.2017982018,89.299969
43,307585,147493.3066933067,91.419247
42,329251,157882.5974025974,92.408852
41,348920,167314.2857142857,93.231313
40,373679,179186.73326673327,94.119162
39,398100,190897.1028971029,94.817808
38,422567,202629.53046953047,95.451541
37,450918,216224.41558441558,96.114134
36,479153,229763.67632367634,96.602883
35,510636,244860.41958041955,96.995272
34,549986,263729.55044955044,97.311925
32,622521,298511.56843156845,97.695449
30,704768,337950.6893106893,97.974736
29,745034,357259.06093906093,98.073991
28,786517,377151.008991009,98.172087
26,869996,417180.89910089906,98.326634
24,973209,466673.64635364636,98.473172
9,2457344,1178346.7732267731,98.770573
7,2989036,1433303.976023976,98.854271
5,4386307,2103324.035964036,98.92738
1,5633062,2701168.5914085913,98.96718
