crf,filesize,bitrate,vmaf
63,38964,13539.156495678233,85.042658
62,48012,16683.14294401251,87.380542
61,54971,19101.24657950745,88.786829
60,61128,21240.672371107154,89.934661
59,66334,23049.646006167746,90.695305
57,76999,26755.505364201013,91.682998
56,81562,28341.05025409373,92.092055
54,91458,31779.698562307258,92.746078
48,125727,43687.44299179082,94.019656
45,145539,50571.689180384834,94.603277
41,184128,63980.54119793251,95.184118
40,196156,68160.01389914434,95.353995
39,207321,72039.61256135169,95.496188
35,262252,91126.95999652523,95.933157
31,352923,122633.19289406246,96.284156
28,417239,144981.62706858356,96.47676
26,479091,166473.87395213483,96.576257
24,534393,185690.13595100553,96.639032
17,719307,249943.79533509968,96.818478
13,819691,284825.0879555227,96.878928
9,1028134,357254.57151544106,96.965726
6,1434052,498302.39325891505,97.058137
3,2100911,730021.6305433697,97.114987
1,2309937,802653.694131955,97.131615
