crf,filesize,bitrate,vmaf
63,98732,20232.485463254692,57.357188
61,146531,30027.6134122288,64.61114
60,167594,34343.91249775865,67.67315
59,188582,38644.842337150025,70.341296
58,207145,42448.833218063985,72.151436
57,229171,46962.473424011885,74.262089
56,248856,50996.38822715746,75.975612
55,269229,55171.29024821332,77.570159
54,291111,59655.42150157534,79.121927
53,310543,63637.49071441379,80.405563
52,334195,68484.33617664386,81.805262
51,361860,74153.53876892338,83.223578
50,387165,79339.12241604549,84.369617
49,418073,85672.89121135276,85.572741
47,479692,98300.05891544353,87.801954
46,513479,105223.80183918645,88.809404
45,551900,113097.1592510054,89.942494
44,589573,120817.23404800327,90.714166
43,630363,129176.05471451624,91.464613
42,676290,138587.56627987398,92.233716
41,724220,148409.53917876998,93.005967
39,818784,167787.904403289,94.191152
37,942896,193221.3427598043,95.121758
36,1003955,205733.7534260611,95.50631
35,1072100,219698.25046748124,95.859317
34,1159824,237674.9404441712,96.164496
32,1311948,268848.6897717667,96.601942
30,1495700,306503.7526575988,96.999065
29,1581077,323999.4876917954,97.120835
28,1691839,346697.20023566176,97.276463
27,1792205,367264.53034145344,97.391089
23,2238344,458688.7983811061,97.67575
17,2994347,613611.4142267988,97.941425
16,3161962,647959.6301134763,97.988089
14,3554885,728478.7007863931,98.097303
12,4060252,832040.1649632419,98.219464
10,4704267,964013.8323215246,98.332915
8,5668084,1161522.3750608366,98.453879
7,6264846,1283812.8025820334,98.503878
1,10761690,2205320.8330131406,98.662102
