crf,filesize,bitrate,vmaf
63,24277,10778.998778998779,62.2547
62,30109,13368.409368409366,68.302918
61,36619,16258.85225885226,72.291134
60,41225,18303.918303918304,74.663451
59,46519,20654.456654456655,77.130947
57,57402,25486.513486513486,80.507109
56,62061,27555.111555111558,81.916124
55,67145,29812.40981240981,82.984095
54,72563,32218.00421800422,84.047634
53,78351,34787.878787878784,85.063503
51,90531,40195.804195804194,87.070067
50,96677,42924.630924630925,87.872513
49,104885,46568.98656898657,88.856797
46,128171,56907.980907980906,90.946823
45,138299,61404.817404817404,91.675683
44,148621,65987.78998778999,92.214391
42,170612,75751.80375180375,93.162658
41,182465,81014.54101454101,93.669335
37,235422,104527.47252747252,94.86065
34,288662,128166.05616605615,95.467555
31,344913,153141.52514152514,95.934473
29,390213,173254.74525474524,96.200995
28,412591,183190.58719058716,96.303046
23,550234,244304.1403041403,96.74739
21,595693,264487.9564879565,96.877975
20,619353,274993.006993007,96.933548
18,698334,310060.6060606061,97.080194
15,842941,374266.17826617823,97.205585
9,1337755,593963.8139638139,97.464983
4,2251733,999770.4517704519,97.664652
3,2606188,1157148.629148629,97.723453
2,2768093,1229034.521034521,97.734868
1,2790138,1238822.5108225108,97.736113
