crf,filesize,bitrate,vmaf
63,26392,7909.690309690309,91.498359
62,31552,9456.143856143855,92.896722
61,36022,10795.804195804196,93.876381
60,39033,11698.201798201799,94.309877
58,44733,13406.493506493507,95.118881
57,47861,14343.956043956046,95.349375
54,55000,16483.516483516483,95.710863
48,70603,21159.74025974026,96.145101
47,74703,22388.51148851149,96.212225
46,77911,23349.95004995005,96.261566
40,101136,30310.48951048951,96.574241
37,116185,34820.67932067932,96.680297
34,134604,40340.85914085914,96.756807
31,156541,46915.38461538462,96.829243
26,205267,61518.581418581416,96.922791
23,254742,76346.25374625374,97.01147
21,287457,86150.94905094906,97.045618
13,308149,92352.34765234766,97.061999
4,993416,297727.07292707294,97.124134
2,1431610,429053.94605394604,97.143678
