crf,filesize,bitrate,vmaf
63,115256,22285.327575650157,80.961514
62,141043,27271.373787502824,83.59607
61,164851,31874.770390899426,85.800533
59,204193,39481.744062389225,88.403191
58,221091,42749.05739421869,89.349421
57,240150,46434.210950339984,90.102633
55,276752,53511.39183397248,91.324841
53,312363,60396.95788082885,92.332909
52,330193,63844.47810254261,92.8182
50,369789,71500.56395217686,93.580473
49,386754,74780.83207115465,93.906065
48,410455,79363.53968612033,94.209208
47,436464,84392.51071509137,94.52683
46,458772,88705.8747703909,94.770333
45,485708,93914.08591408591,94.969929
43,542580,104910.57329767008,95.360598
41,610681,118078.24433630885,95.827798
39,687485,132928.6842190068,96.176339
38,730531,141251.84492926428,96.335859
36,818448,158251.03928329734,96.616592
34,932647,180331.99059005512,96.800795
32,1046632,202371.563919951,96.968925
30,1185889,229297.60562018625,97.121712
27,1384086,267619.9929103155,97.297045
23,1805116,349028.2620605201,97.44953
22,1883823,364246.65656923724,97.476459
20,2001590,387017.49863040185,97.515575
18,2203189,425997.6797396152,97.544351
16,2389564,462034.2238406754,97.564744
14,2641837,510812.4778447359,97.58806
11,3207022,620093.8416422288,97.620393
8,4308939,833155.0385098772,97.662912
5,6204474,1199666.2692146564,97.728401
1,8256047,1596348.2324127487,97.762321
