crf,filesize,bitrate,vmaf
63,101284,14628.841038479592,70.80689
62,128316,18533.177665707786,74.702311
61,150344,21714.76716055029,77.230546
60,171771,24809.551893889242,79.365886
58,210710,30433.662722819347,82.278086
57,229215,33106.411660628524,83.581214
56,246234,35564.53185368848,84.414754
55,265439,38338.38450705921,85.269559
53,306052,44204.27765006079,86.77506
52,323509,46725.65988228638,87.380632
51,345747,49937.580491797366,88.080637
49,390526,56405.18517626951,89.321305
48,415958,60078.42759649988,89.945494
47,440472,63619.07971546527,90.459329
46,468726,67699.91454328803,90.967447
44,528612,76349.48184345776,91.918968
42,594818,85911.87126126885,92.768153
40,672817,97177.56941853327,93.476699
38,753188,108785.86473767196,94.083464
36,852568,123139.70366982414,94.68748
35,918270,132629.29841243094,94.931923
32,1100696,158977.7932910463,95.428729
31,1180655,170526.58185188303,95.611575
30,1255315,181310.01528591887,95.758166
26,1531514,221202.50833503844,96.044588
23,1822404,263216.8795060362,96.239846
21,1974277,285152.4860681487,96.320392
18,2330317,336576.7244803389,96.464021
14,2775405,400862.5109829929,96.626025
11,3397469,490709.6277216759,96.789921
9,3833572,553697.6758181577,96.899109
8,4247494,613482.036036253,96.984682
7,4537004,655297.088453715,97.041701
5,6116389,883413.7910282488,97.153277
4,6446411,931080.1487668958,97.172216
1,7680221,1109284.1134768848,97.226124
