crf,filesize,bitrate,vmaf
63,32983,8503.238696787084,75.994961
62,38908,10030.743450098289,80.368117
60,49282,12705.230253617348,84.7759
58,58505,15082.981534594439,88.014114
56,66109,17043.343753021174,89.923225
55,70554,18189.294576391352,90.634932
52,83473,21519.89945538332,92.483981
51,88876,22912.829106377492,93.251358
50,93799,24182.01153685025,93.889629
48,104847,27030.26006251813,95.064529
45,122344,31541.10405723309,96.227918
44,131527,33908.54306983339,96.555798
42,145642,37547.484773291224,97.028706
41,154618,39861.55779704166,97.238677
39,174948,45102.76819954239,97.701617
37,197559,50932.03570622926,98.059599
36,208343,53712.22326061035,98.225942
35,222540,57372.305114240604,98.415604
30,299591,77236.56988173118,98.764602
28,334497,86235.57088073218,98.884327
19,539349,139047.79091875863,99.321184
14,729753,188135.21961909058,99.416864
10,1052127,271245.3997615288,99.539207
8,1392396,358969.030969031,99.57982
7,1616261,416682.9299732526,99.599333
3,3616312,932309.4969546583,99.66221
