crf,filesize,bitrate,vmaf
63,21566,12611.388611388611,72.341121
62,25968,15185.594892911966,75.083276
60,32268,18869.715650203456,78.024608
56,43248,25290.61182719719,81.471067
50,57619,33694.500621329884,84.902283
48,64619,37787.96812943154,86.270373
46,71121,41590.2146633854,87.21202
42,88092,51514.534246241565,89.503858
41,93829,54869.42325966716,90.017167
40,99358,58102.677809994886,90.485203
39,105238,61541.19051680028,90.930204
38,112035,65515.94746716698,91.408258
36,125867,73604.63926317585,92.2794
35,133399,78009.21030189322,92.612918
33,150719,88137.6184790819,93.141477
31,171857,100498.72079140373,93.704474
30,182102,106489.80288004679,93.951829
28,206262,120618.11359372336,94.400142
25,248619,145387.68548524647,94.811347
24,266188,155661.70414950902,94.947611
19,338554,197979.97124826393,95.258048
14,438838,256624.1563314734,95.567223
13,475812,278245.85170926637,95.66135
10,606561,354705.3921688068,95.885745
9,669704,391630.22343510145,95.992376
8,749080,438047.8058526839,96.10338
7,822085,480739.7480568212,96.183835
6,1017060,594757.437684267,96.289853
5,1184669,692772.0084793256,96.373802
1,1749635,1023153.4319339198,96.425556
