crf,filesize,bitrate,vmaf
63,26753,13647.458924054668,65.677505
62,34085,17387.71866431441,72.170093
61,39905,20356.66461198376,76.219235
60,45251,23083.809807214064,78.748271
59,50838,25933.895891342698,81.04538
58,55264,28191.723170446574,82.553731
57,59844,30528.11018768466,83.962722
56,64790,33051.20411503391,85.076945
54,72976,37227.1133122197,86.821968
52,82475,42072.82079622505,88.344516
51,86983,44372.47858524454,89.002508
48,102867,52475.354432801236,90.839018
46,115754,59049.37615575913,91.952601
44,130492,66567.64512083662,92.877049
43,138767,70788.95572512592,93.311994
41,155299,79222.39462664994,94.003521
40,165552,84452.7387506111,94.382307
38,186343,95058.81352689864,94.885741
37,198535,101278.29617191319,95.099969
35,222242,113371.90469105363,95.495762
33,249675,127366.25077050609,95.932655
30,301592,153850.57495695792,96.304429
21,490454,250194.4013433375,97.064981
20,512445,261412.62992326825,97.125754
17,613383,312903.94711671304,97.277046
14,729692,372236.4444066572,97.441982
9,1138237,580646.7574978214,97.725157
6,1510434,770514.931876634,97.812504
4,1921622,980273.5137203222,97.880991
3,2231930,1138570.3658044084,97.928253
2,2434664,1241990.690160903,97.956456
