crf,filesize,bitrate,vmaf
63,49660,31332.877648667123,88.053851
62,59306,37419.002050580995,90.500611
61,67850,42809.821757190184,92.157392
58,88160,55624.37562437562,94.36087
56,102056,64392.029023607975,95.132058
54,115814,73072.6115989274,95.76535
53,121785,76840.00210316,95.998712
51,138607,87453.8093485462,96.275061
49,153990,97159.68242284031,96.422136
43,206577,130339.34486566066,96.733976
31,363415,229295.96719070402,97.173634
30,388084,244860.8233871392,97.200114
22,555446,350457.54245754244,97.330866
17,675634,426289.92060571007,97.380435
16,735941,464340.5016036595,97.398697
13,794126,501052.2109469478,97.407501
1,2030411,1281083.7583469164,97.410888
