crf,filesize,bitrate,vmaf
63,74031,14915.706142596899,69.427353
62,91648,18465.165087013826,74.541747
61,108394,21839.135654261703,78.859104
60,122832,24748.09224389056,81.928278
59,137616,27726.76063432366,84.411475
57,163227,32886.84424818878,87.728841
56,176368,35534.4823243983,89.284859
54,201567,40611.55651071617,91.528627
52,229518,46243.101436378754,93.243814
49,277030,55815.78085779766,95.585169
47,312988,63060.56968241842,96.682812
46,329746,66436.9579999832,97.117263
45,352153,70951.50227923338,97.484487
44,374367,75427.1610742199,97.782632
43,397807,80149.8333599174,98.050417
42,422170,85058.47094082387,98.192119
40,475567,95816.85541349406,98.368337
38,535879,107968.46850628364,98.494463
37,568429,114526.61624090195,98.545926
32,761598,153446.1504881673,98.763129
28,957122,192840.1682351262,98.871154
23,1227487,247313.09027107348,99.019509
21,1331557,268281.0298944753,99.040973
14,1914520,385735.94472754135,99.124353
7,3902368,786245.9557249474,99.242585
5,6016435,1212186.4689931916,99.298723
