crf,filesize,bitrate,vmaf
63,65766,7884.035964035964,88.053406
62,80647,9667.972027972028,90.373907
61,93699,11232.647352647353,91.757135
60,103129,12363.116883116883,92.511039
58,121417,14555.484515484515,93.444946
57,131188,15726.833166833168,93.785638
56,140029,16786.693306693305,94.084977
54,156855,18803.796203796202,94.528649
50,192304,23053.426573426572,94.965408
48,210461,25230.08991008991,95.131054
46,234432,28103.736263736268,95.340295
45,248407,29779.060939060942,95.456962
41,305678,36644.71528471528,95.784314
40,325065,38968.831168831166,95.893187
36,403194,48334.945054945056,96.181242
35,433127,51923.31668331669,96.253691
32,512457,61433.406593406595,96.427231
30,579130,69426.17382617382,96.517408
27,674288,80833.72627372628,96.60268
25,752194,90173.10689310689,96.666352
22,877711,105220.0999000999,96.730518
17,1058161,126852.46753246753,96.769959
9,1603882,192273.56643356645,96.842753
8,1738704,208436.04395604396,96.852635
1,3588655,430208.39160839166,96.90345
