crf,filesize,bitrate,vmaf
63,54664,7801.341515627231,88.885873
62,66449,9483.231054659625,90.673283
61,76246,10881.404309975738,91.825656
60,84591,12072.35621521336,92.601198
58,98513,14059.226487797918,93.723071
57,105261,15022.26345083488,94.010143
55,118739,16945.76851719709,94.402166
53,130603,18638.932496075355,94.683922
49,157465,22472.527472527472,95.231845
47,172505,24618.952476095335,95.438004
46,178113,25419.294990723563,95.496498
41,228511,32611.8167546739,95.97231
38,267276,38144.14157271299,96.213134
36,292004,41673.18395889824,96.336359
35,314539,44889.25360353932,96.394363
32,371478,53015.27044384187,96.513636
30,417512,59584.986442129295,96.600275
27,480301,68545.88268873983,96.679587
22,645550,92129.29927215641,96.828595
18,712301,101655.63008420152,96.883192
12,897713,128116.59768802625,96.910759
8,1319674,188336.5206222349,96.972489
2,3232304,461296.4178678465,97.009303
