crf,filesize,bitrate,vmaf
63,38305,19133.366633366633,74.427107
62,48055,24003.496503496503,78.480979
61,55855,27899.6003996004,81.139996
60,62887,31412.08791208791,82.743496
59,68912,34421.57842157842,83.956098
58,74707,37316.18381618382,85.037311
57,80973,40446.053946053944,85.968446
56,86743,43328.17182817183,86.8144
54,97760,48831.168831168834,87.932211
52,108739,54315.18481518482,88.951491
51,115488,57686.31368631369,89.463536
50,121274,60576.42357642358,89.878072
49,128019,63945.554445554444,90.317264
46,148963,74407.09290709291,91.384071
43,178057,88939.56043956045,92.45258
40,211437,105612.88711288711,93.389174
39,224278,112026.97302697302,93.682359
38,236363,118063.43656343657,93.925235
34,309880,154785.21478521478,94.923896
33,328325,163998.5014985015,95.090156
32,349581,174615.8841158841,95.243153
30,402260,200929.07092907093,95.592114
27,486928,243220.77922077922,95.874409
25,556918,278180.8191808192,96.087146
23,634026,316696.3036963037,96.229783
13,1063691,531314.1858141858,96.691368
12,1122758,560818.1818181818,96.746943
10,1262168,630453.5464535465,96.847151
9,1384682,691649.3506493507,96.915276
8,1514582,756534.4655344655,96.950297
6,1854967,926556.943056943,97.031652
5,2201332,1099566.4335664336,97.110549
3,2838558,1417861.1388611388,97.196321
