crf,filesize,bitrate,vmaf
63,11400,18221.778221778222,61.602087
62,13719,21928.471528471528,66.133836
61,15838,25315.484515484513,69.850948
57,22533,36016.78321678322,77.411323
55,25742,41146.053946053944,80.307054
51,33081,52876.72327672328,84.851239
50,34938,55844.95504495504,85.751527
48,39056,62427.17282717282,87.37272
44,49045,78393.60639360639,90.601978
43,52367,83703.4965034965,91.310406
41,58631,93715.88411588411,92.532551
38,69607,111259.94005994004,94.089989
36,77225,123436.56343656343,94.923778
35,82266,131494.1058941059,95.437614
33,90997,145449.75024975024,96.074844
32,96934,154939.46053946053,96.322893
31,103325,165154.84515484516,96.521635
29,115177,184099.1008991009,96.875317
26,137135,219196.8031968032,97.201641
22,168095,268683.31668331666,97.505717
21,173435,277218.7812187812,97.554302
20,181029,289357.042957043,97.602508
18,197945,316395.6043956044,97.670607
16,220912,353106.0939060939,97.742882
13,269509,430783.6163836164,97.847723
9,373297,596678.5214785215,97.930314
7,488833,781351.4485514485,98.014504
3,1074704,1717808.5914085915,98.099099
