crf,filesize,bitrate,vmaf
63,31380,10449.55044955045,90.158802
62,38697,12886.113886113886,92.236001
61,44687,14880.785880785883,93.402256
60,50215,16721.611721611724,94.050697
58,58463,19468.19846819847,94.85952
55,71624,23850.815850815852,95.594861
52,83938,27951.381951381954,95.902256
50,90818,30242.424242424244,96.070558
49,96134,32012.65401265401,96.175671
45,116761,38881.45188145188,96.568385
42,131861,43909.75690975691,96.715178
41,139090,46317.01631701632,96.782464
36,174801,58208.79120879121,96.886457
30,245747,81833.83283383284,96.965128
6,687305,228872.79387279387,97.252099
4,893890,297665.66766566766,97.292653
1,1275251,424659.0076590077,97.307665
