crf,filesize,bitrate,vmaf
63,71287,15825.729825729824,70.369794
62,92431,20519.70251970252,76.558533
61,110053,24431.79043179043,80.227256
60,125463,27852.81385281385,82.688826
59,141081,31320.013320013324,84.742602
58,153344,34042.40204240205,85.925513
57,168325,37368.18736818736,87.176124
55,197339,43809.30180930181,88.792107
54,210477,46725.94072594072,89.507022
52,240140,53311.133311133315,90.878193
51,255600,56743.256743256745,91.432337
50,272687,60536.57453657454,91.915543
49,291277,64663.55866355866,92.383552
47,330643,73402.8194028194,93.342363
45,376032,83479.18747918749,94.051038
44,402060,89257.40925740926,94.416031
43,425664,94497.5024975025,94.634808
40,513110,113910.5339105339,95.210772
38,581706,129138.86113886113,95.591887
36,657573,145981.351981352,95.860425
35,691421,153495.6154956155,95.974346
32,834274,185209.0132090132,96.323611
26,1147560,254758.57475857474,96.616917
24,1280096,284181.5961815962,96.704724
20,1506874,334526.3625263625,96.841829
11,2420675,537390.3873903874,97.035883
7,3257608,723189.6991896991,97.12613
1,5333526,1184043.956043956,97.189411
