crf,filesize,bitrate,vmaf
63,20062,34357.642357642355,70.817255
62,24455,41880.97616669045,74.006407
61,28140,48191.808191808195,76.606639
60,31003,53094.905094905094,78.523667
59,33433,57256.4578278864,79.956173
58,36348,62248.60853432282,81.424686
57,38608,66119.02383330955,82.405068
55,43405,74334.23719138003,84.124561
51,53181,91076.35221920937,86.536597
49,58361,99947.48109033823,87.622481
48,61573,105448.2660196946,88.190602
44,74575,127715.1420008563,90.160521
43,78950,135207.6494933638,90.553628
42,82433,141172.5417439703,90.842688
39,94157,161250.74925074924,91.723484
35,116857,200126.15955473098,93.261661
31,144026,246655.05922648782,94.041761
30,155925,267032.967032967,94.325892
29,161061,275828.7426858856,94.425373
26,194335,332812.90138433,94.870702
20,269348,461278.1504210076,95.724766
18,296814,508315.6843156843,95.837348
13,402629,689531.611245897,96.244795
12,427906,732820.3225346083,96.317075
10,517010,885417.439703154,96.528233
9,565480,968425.8598544314,96.590701
7,717564,1228880.833452262,96.75359
5,977528,1674088.197516769,96.916812
2,1555629,2664128.442985586,97.066243
