crf,filesize,bitrate,vmaf
63,73916,20370.250439215957,75.954557
62,91838,25309.311378276896,78.968709
61,108055,29778.497364704257,81.058656
60,123219,33957.49078507699,82.842706
59,137103,37783.73350787144,84.283334
58,149609,41230.21805780426,85.392761
57,164523,45340.31485755624,86.398205
55,190324,52450.721692101004,87.948657
54,203744,56149.09228702332,88.623315
53,217596,59966.51624237831,89.235862
51,246339,67887.69850838817,90.407601
49,278867,76851.9756105963,91.401345
48,295496,81434.70322780666,91.835557
47,313005,86259.94694960212,92.261971
46,333242,91836.99059561129,92.718415
45,353535,97429.4670846395,93.097679
44,377863,104133.93503048677,93.431072
43,398870,109923.18026800785,93.716433
42,422368,116398.9114333942,94.028944
40,473027,130359.84704950222,94.613926
37,563992,155428.57142857142,95.224069
36,599284,165154.56956836267,95.3842
35,633936,174704.19235936477,95.51577
34,687269,189402.04622963243,95.703499
33,728459,200753.4534431086,95.816524
31,823628,226980.7433945365,96.047381
30,869614,239653.8633780013,96.128019
28,976906,269222.08825657103,96.290673
26,1080046,297646.07805987116,96.44248
19,1491085,410922.87023321504,96.727413
14,1828298,503854.2147507665,96.88873
13,1939506,534501.6362947398,96.938299
10,2253052,620910.6755313652,97.043504
9,2448358,674734.3690791966,97.079835
6,3391531,934660.0985221674,97.21558
4,4238563,1168090.6679527368,97.260997
1,5113110,1409103.999448827,97.261449
