crf,filesize,bitrate,vmaf
63,83883,8450.339576389997,78.929978
62,104920,10569.598468758133,82.874071
61,121920,12282.171609902702,85.245269
60,137651,13866.906203040657,86.675644
59,153102,15423.433709147996,87.900576
58,166487,16771.833208807995,88.766403
57,180776,18211.301303738277,89.643689
56,192863,19428.94080709207,90.233858
54,219792,22141.757402261603,91.245956
51,264155,26610.868123473167,92.391511
50,280200,28227.234949924026,92.776378
49,296136,29832.621160352253,93.113532
48,310735,31303.31853020929,93.384792
46,345857,34841.494639813965,93.899808
45,369027,37175.63109159748,94.195962
44,391884,39478.23604966463,94.427498
43,412826,41587.924680361655,94.619234
42,438836,44208.161586312846,94.839258
41,461517,46493.036375389325,95.004823
39,513907,51770.78383801073,95.286167
38,548437,55249.32210646496,95.440066
37,583687,58800.392884426496,95.586968
36,616674,62123.48995542273,95.721984
35,652757,65758.47681730034,95.810967
34,700284,70546.32762195788,95.909303
33,738936,74440.11450734141,95.977635
30,894870,90148.84275388478,96.252227
25,1193947,120277.73906765503,96.468268
23,1312215,132192.00967100126,96.547398
22,1399711,141006.32140968277,96.596919
15,1904376,191846.06989649008,96.793103
10,2442407,246047.0957613815,96.860365
7,3524974,355104.4585666434,96.994422
6,4168969,419980.25503907853,97.024943
1,6765463,681550.0130121978,97.104431
