crf,filesize,bitrate,vmaf
63,44684,25508.206079634652,66.827155
62,57069,32578.27886399315,71.011511
61,69038,39410.87483944627,74.301992
60,78237,44662.19494790923,76.738704
59,87427,49908.37733694877,78.855665
57,105146,60023.4051662623,82.142507
56,112318,64117.59668902527,83.340626
55,120329,68690.73783359498,84.470855
54,128839,73548.7369773084,85.590684
51,153469,87608.96246610532,88.226323
50,162718,92888.82546025403,89.013604
49,172143,98269.15941201655,89.626025
47,192548,109917.51106036821,90.884306
44,228156,130244.61253032682,92.244348
43,240795,137459.68317396886,92.673838
42,255336,145760.52518909663,93.126583
41,269909,154079.6346510632,93.538204
39,301405,172059.36920222634,94.097574
38,318290,181698.3016983017,94.378349
37,340222,194218.35307549595,94.697392
36,355746,203080.34822320536,94.872663
34,401526,229214.2143570715,95.237764
32,447311,255350.9347795062,95.59325
30,506705,289256.4578278864,95.912731
29,533135,304344.2272013701,96.034522
28,567414,323912.65876980167,96.147743
27,594337,339281.86099614674,96.235173
26,624140,356295.1334379906,96.304332
21,795988,454395.8898244612,96.517859
14,1145727,654047.0957613816,96.812175
12,1297893,740912.2306265164,96.907444
10,1438670,821275.8669901526,96.984833
7,1845773,1053673.754816612,97.106244
1,3215988,1835871.557014414,97.188062
