crf,filesize,bitrate,vmaf
63,17190,7776.374568827399,76.633209
62,21711,9821.57465176333,80.963507
60,28591,12933.933990537766,85.145892
58,34615,15659.057923208868,87.423789
56,39367,17808.757280455393,89.071471
53,47582,21525.04099673911,90.646928
52,49842,22547.414849301644,90.967495
49,58738,26571.767854786725,91.901988
48,61698,27910.806174957117,92.206741
46,68431,30956.665975533902,92.758261
45,72752,32911.39049629615,93.034135
43,82494,37318.45512977589,93.605549
42,87049,39379.036058281345,93.851752
40,98487,44553.33345899383,94.316195
37,117482,53146.24997643866,94.92244
34,147209,66594.0851601229,95.463745
33,155658,70416.22528414983,95.594764
31,176200,79708.97027500802,95.912508
28,215115,97313.25278495089,96.232551
26,251419,113736.37683071646,96.383317
20,329914,149245.7730948297,96.697087
12,462791,209356.379469587,97.006514
10,525598,237768.8726367972,97.124031
4,927070,419385.8971217462,97.228794
3,1023485,463001.9037566207,97.250811
1,1133083,512581.6070721731,97.258485
