crf,filesize,bitrate,vmaf
63,73933,8732.115175464929,81.284528
62,91656,10825.351987913566,84.302623
61,107001,12637.72680521449,86.386724
59,132142,15607.09241497419,88.818195
58,143626,16963.450342760687,89.503854
57,155489,18364.57138920193,90.105459
56,167180,19745.377774934423,90.696714
55,177424,20955.281172029943,91.178638
54,189671,22401.755879588392,91.647581
52,212397,25085.889479978152,92.325272
51,225188,26596.615207452644,92.655056
50,239166,28247.535715516013,92.970838
49,252251,29792.98533978337,93.211773
48,266503,31476.26757478974,93.439967
47,283054,33431.081234036894,93.678465
45,317157,37458.93515351643,94.153653
44,334812,39544.140588475566,94.390492
41,397655,46966.432582196125,94.88606
40,419203,49511.434378429454,95.051263
38,475203,56125.509958022274,95.389639
37,502790,59383.76894041919,95.53871
36,533386,62997.416376726724,95.63032
34,609835,72026.69251930335,95.854756
31,740046,87405.71743527408,96.102009
29,830561,98096.30763325344,96.24671
27,956510,112971.95415422016,96.391846
16,1659661,196020.05875897504,96.69208
10,2287088,270124.5158782104,96.805859
8,2773547,327579.45502773084,96.865076
6,3759366,444013.05098842044,96.969509
4,4881683,576568.2199573825,97.000212
1,5893950,696125.5493275197,97.019806
