crf,filesize,bitrate,vmaf
63,19721,10060.23763470572,71.699639
62,23983,12234.403893978362,75.552756
61,28050,14309.095160158991,77.811878
60,31098,15863.965821412628,79.305194
58,37024,18886.98535507046,82.127056
57,40231,20522.966395306823,83.378407
55,45484,23202.669670754778,84.695096
51,56210,28674.30441898527,87.302155
49,62475,31870.257402172294,88.299521
48,65779,33555.72087486982,88.69473
44,81512,41581.567368801414,90.40722
43,85594,43663.910557527575,90.814213
41,97025,49495.185665398436,91.624576
40,103225,52657.980317554786,92.027306
39,109108,55659.0643399154,92.311036
35,139388,71105.74531851128,93.348983
32,166706,85041.42665844792,93.964481
31,178726,91173.16725827364,94.180794
29,205848,105008.8634769486,94.453571
28,221018,112747.5078113376,94.57074
22,319929,163204.7952047952,95.15494
20,356415,181817.33160456567,95.349271
18,393464,200717.07016387864,95.473014
15,466770,238112.52577210023,95.675586
13,575017,293332.36975790164,95.898331
9,823146,419909.9623780475,96.214263
8,970143,494897.2729398261,96.358031
7,1158718,591094.692541501,96.497199
6,1330577,678764.8096584267,96.567953
5,1605128,818821.0087784556,96.663018
4,1820350,928611.8137181967,96.732466
3,2095468,1068957.255510447,96.81061
1,2382043,1215147.2357429804,96.847148
